network_connectivity_state	acc_vs_loc	time_since_last_successful_ping	gps_accuracy_1	gps_accuracy_2	gps_accuracy_3	gps_accuracy_4	gps_accuracy_5	area_risk	is_anomaly	anomaly_score
1	1	70	14.428787426773823	4.882994787710257	9.15887057645133	6.632517304418516	11.822551403960956	low	False	-0.13597394822682374
1	1	42	8.122127325210151	15.55074680339348	5.368130275912611	18.06682544515032	19.56412903038576	low	True	-0.17941896226301246
1	1	9	4.33242410264609	15.578466445173936	10.419856680738336	17.645713971739582	6.440476281377803	low	False	-0.1308235030550745
1	1	48	14.228594056715036	15.786330831367197	12.236667917522038	16.84238697185326	3.2414592866866814	low	True	-0.18908021305376832
1	1	11	12.256932786370056	5.517109624733709	10.258921703212645	4.813108217753179	5.192720703462186	low	False	-0.05082045169690663
1	1	19	9.38417531695832	8.856379398048919	19.173746379612734	6.5680097503064845	15.67890216771576	low	False	-0.1237634081319946
1	1	48	18.384630367057877	5.438736944746131	15.015210404344788	12.806980499468525	11.309036921547042	med	True	-0.16522136024465495
1	1	11	6.014833826977277	17.506290378694196	12.606297750802591	17.869849603176533	9.148029220326848	low	False	-0.13594589332712947
1	1	22	15.979787946498304	18.250103825233563	10.590857193784473	13.315894221639946	5.896579935756787	med	False	-0.12504432181949354
1	1	4	9.70105618096599	11.493247170150132	13.30965225815414	3.0913522522139374	3.667534053543874	low	False	-0.10506025987114875
1	1	111	9.524007493964556	23.982155140434934	7.337739562131311	7.004658545286309	20.44153991553407	low	True	-0.18040500381290947
1	1	50	18.75096957551941	5.770388217988193	10.710589212306395	16.660111365525275	19.770743862726995	low	True	-0.18867260571673716
1	1	3	11.702814547711691	15.101471314273995	17.84776567857506	8.520375137604779	7.447258911838435	low	False	-0.09774537580884324
1	1	8	120.19821311430502	83.37947367848987	149.99555289428918	118.7885521016733	83.49820291264237	low	True	-0.21409023386610537
1	1	13	13.610933225227932	10.417718448647552	19.949481813283896	8.917792594721078	18.35167332358516	low	False	-0.1468663377009095
1	1	10	19.717383304849346	4.684284619437658	18.902619766534617	5.2010826409690765	9.70523542666573	low	False	-0.12682643041442565
1	1	2	9.44389761103836	8.063519253589885	14.151148136005244	18.832176183631397	9.69362061136971	low	False	-0.11120273106444334
1	1	28	6.20801189925896	3.5385346506710857	15.860424061100613	19.27571245467992	5.638550226071301	low	True	-0.15907050757245111
1	1	17	13.630366656655465	10.075810047149297	3.3994303682623457	10.936305020250575	5.762906756074422	low	False	-0.07338017812978403
1	1	3	16.382575975196325	17.695228298207557	18.069720685681617	14.971531397677836	13.598710706181402	low	True	-0.18462917820926739
1	1	1	11.951797874780803	6.9760163260323225	10.014454848546768	13.368705287852707	14.81008292757819	low	False	-0.09827365385787767
1	1	3	16.259956454076686	18.50840950587136	12.86215396762328	8.351338464350054	17.622539517622634	low	True	-0.15550847070043539
1	1	1	16.897966463426098	18.07224742111863	6.12827200890006	14.71472988977986	13.215781520625484	low	False	-0.13864009360069363
1	1	175	21.259526708013304	24.97881442405148	16.95381921030659	6.118425730786166	21.84637849202454	med	True	-0.22223804632372124
1	1	24	4.916113616661131	14.956919675191854	16.58896974956192	5.811771199779286	9.93717201865892	low	False	-0.12688862439351623
1	1	15	15.218702954192665	8.23665550667132	17.438010406790685	19.43826897336911	11.258941986063236	low	True	-0.15740739669988968
0	1	146	56.9209145132487	83.28449603048561	37.03245515848588	47.64677218858213	89.3201051098687	high	True	-0.26623929797573087
1	1	2	19.116182715290503	17.533919997221894	6.38066040982227	13.546047340519817	3.752044252411795	low	False	-0.130753120723204
1	1	17	19.8414969062963	10.333028268673786	15.880824878324308	14.03406506067991	14.396505312581994	low	True	-0.15619151045099744
1	1	3	7.5364957842239555	6.54881935184882	17.538275160920353	7.126094943047766	5.457142234889907	med	False	-0.07009609594581812
1	1	5	14.580180083890047	18.793174041110937	11.742086838437771	15.951921386982724	4.606584849345882	low	False	-0.1433930986669808
1	1	3	8.742415347140959	5.920652479356011	18.236400495234136	7.439320043417445	4.963400770064614	low	False	-0.07710557521887806
1	1	0	8.632198831785152	9.180914804810532	7.001198084994144	3.65139205042762	18.79395676201469	low	False	-0.107687280934892
1	1	116	17.01223987835816	7.969505060797573	7.144408411326715	21.90539621323248	22.923559878149923	low	True	-0.19735531117824978
1	1	151	11.200901431568786	21.088922294999826	13.277030714664589	24.7158857079848	11.40748191669207	low	True	-0.20200489460174142
1	1	19	5.951763081522018	16.80349795364053	6.479419348130728	10.010209548729538	16.412283335883842	low	False	-0.13667962558250624
0	1	80	34.851476066535206	96.78436592505996	40.22471305939611	78.48397301581142	77.31950156813282	high	True	-0.26623929797573087
1	0	1	10.116644810945868	13.637569699082173	21.512997668630817	6.83090967355694	23.135337499535595	med	False	-0.1252970282191611
1	1	92	23.37349182005979	23.99054569756937	19.816590786152787	11.088705221737614	18.982318971538334	low	True	-0.22084718876194964
1	0	15	20.841975382248265	18.234472488341204	18.455222222793484	20.4737449184491	8.679750399202142	high	True	-0.17015457382732113
1	1	1	103.4664984084201	149.13621958600578	119.88471302690816	81.90020899930084	170.8605166202611	med	True	-0.21850861402082733
1	1	0	17.040373380553305	10.43607842582356	9.29337544078942	6.061496012153841	5.771431461329645	low	False	-0.07379701031216646
1	1	8	5.386898304524558	16.161237830208208	15.955255127208185	13.238158181533288	14.020986801436072	low	True	-0.1538260566032036
1	1	15	15.524226363688848	14.269204810428551	17.449687602116867	15.03782408595018	8.207569505792446	low	True	-0.1580354974382484
1	1	17	19.590337714016137	3.000478522303408	4.161303555462244	5.7544601197057	12.442657079617229	low	False	-0.11549007726933502
1	1	24	15.53531030199271	16.15107303830117	4.0021006050785	15.47186541509137	19.537400820816263	low	True	-0.19183556833622362
1	1	0	7.250980108566423	14.555200542428686	16.44572904967661	13.212891140319927	16.281706330984257	low	True	-0.15950102429215596
1	1	12	14.797139161786182	19.214812045209264	8.052699244824941	17.52602975530903	7.671081209194854	low	False	-0.13734870546446154
1	1	0	13.28572942095788	12.153473909117643	16.594845520412076	14.678484241147151	3.441255495488537	low	False	-0.13709729818800087
1	1	1	15.094876377342525	7.375385786671472	19.528593324282323	16.317963005860022	7.664912602473296	low	False	-0.13706650344923166
1	1	22	9.247421971780769	17.156008038633672	16.84403064432849	5.276976881072315	10.0430334021406	low	False	-0.11928428044703665
1	1	3	11.89421107602157	17.15741134831776	9.320789887646834	18.4649541646603	9.63602687878123	low	False	-0.12382637692113996
1	0	14	8.118895857120016	22.38346168959609	16.637150260008355	16.291984896386737	23.35262439735869	med	True	-0.1645192579434872
1	1	67	163.81631398971462	93.57193231073164	117.90709173857717	189.65434676802337	150.2185213520493	high	True	-0.23933464215934297
1	1	2	19.253383779216964	10.96954333782549	3.392990952169109	11.530234286041969	9.758124815923685	low	False	-0.1015692810954617
1	1	34	6.463994161826196	16.391678376814987	14.335737658175235	9.644817325245258	18.424621928983072	low	True	-0.16606408255238148
1	1	36	3.361687961598902	12.593441641937158	10.751633401134471	19.53618812088144	5.152604562408359	low	False	-0.14035676981761658
0	1	186	55.99695885100677	39.93086913477201	51.39177959701155	43.67669020760805	35.2585547417258	high	True	-0.26623929797573087
1	1	33	6.365216206533527	13.210762890617051	7.956631974820043	7.046924604526902	8.92907060976281	low	False	-0.06479867530188688
1	0	14	8.99687909018022	21.52082253342308	11.688345693771009	12.27457403167798	12.304920463001904	high	False	-0.07858742114481532
1	1	18	18.0755701928354	8.985369860343315	4.488692060668566	12.395449172981978	14.063960128430006	low	False	-0.11977654475916122
1	1	117	18.71405274480841	5.368556072452546	5.233216124022952	15.021499231271749	21.49216654820988	low	True	-0.19991666485079262
1	1	5	5.261155869523195	9.55860099693794	8.876308886225832	7.4483520714028355	6.335854858873807	low	False	-0.025471600308393016
1	1	6	15.507861594842115	15.248183592591255	15.375406460602846	3.61164574351398	3.8654070828992895	med	True	-0.15844804191154815
1	1	35	6.929527887442589	12.551897897461584	4.44126224306045	6.83486940276362	8.455550280969108	med	False	-0.061704862457304444
1	1	11	166.64386004965414	145.4446665317576	171.5917314633736	135.34408717481762	105.24839075355446	med	True	-0.2126422728292816
0	1	117	80.33520489373595	39.79448658737022	92.63610914416248	56.96294219933239	79.51678893606524	low	True	-0.26623929797573087
1	1	35	10.669305710255408	14.284086757458878	6.6516971905855335	19.01741008247736	9.981019938198209	low	False	-0.1253494432774913
1	1	39	13.471324455469384	19.91707382201112	4.184381954979181	14.59850872053719	5.066698190506659	low	False	-0.14424578043863634
1	1	17	16.622996098215225	10.932360748957944	11.897777534952027	4.456871270800199	18.94514488598808	low	False	-0.13935976801457994
1	1	0	16.997323706519232	16.963832743660596	15.56795977436207	14.048294789524952	19.70938114957851	low	True	-0.19280835974851096
1	1	13	8.919224625928495	17.721794863277893	7.954203103495418	17.9547747602603	16.081808889045924	low	True	-0.15065964331565684
1	1	16	7.29263176962403	15.131499883184803	8.977408261553009	17.820489944287417	10.000399873845131	low	False	-0.10289055850569773
1	1	28	18.476545636898837	12.597912653885324	3.02511981738261	19.698790324730368	14.453797550156525	med	True	-0.16702163668885062
1	1	3	12.7967953184895	11.511077443817925	17.676465761121882	9.229621503847737	14.923512710398944	low	False	-0.12722047155697924
1	1	7	192.8268093924246	82.86465972084805	133.72120177851704	181.3216926144086	171.1602718787421	low	True	-0.21457354102713422
1	1	18	6.075979573217554	12.2669741072334	8.765938296887484	12.463793749304502	4.795469777139043	low	False	-0.05402923198064746
1	1	7	6.436437656821689	17.784345910986666	19.959272029442023	10.561660623385308	8.066380545595813	low	False	-0.10734266516591351
1	1	0	17.61084949784354	18.09416160583608	5.723325849702448	17.087488719831153	17.475223292576672	low	True	-0.19663072149183036
1	1	7	8.959986992518083	6.706772280372813	18.978668384844347	12.772838250191754	14.978448629508405	low	False	-0.12071329159192401
1	1	12	13.2694131616487	11.431707679891518	13.902903619116907	3.667772127422956	8.282377769520423	low	False	-0.10389484150808737
1	1	16	12.912128249659386	13.778264724264268	7.365505013403838	8.639351118322471	3.2928160922674548	low	False	-0.0726290306184848
1	1	8	19.03385484045298	15.96113181145116	5.007920865256591	13.25739658889424	6.16415787119444	low	False	-0.13246104411357396
1	1	72	12.039853818534382	6.5055204482107785	4.455136996090983	19.005879132658837	14.962093603046108	low	True	-0.17860102760038277
1	1	7	4.301396816475499	9.623954532363795	19.895951215864503	14.210209624646204	19.829424765194577	low	True	-0.16230035560312883
1	1	21	15.10129039612183	10.15045762983878	7.418796910300065	18.698327190174712	11.776638805557052	low	False	-0.11521572121245349
1	1	29	11.104959208505711	12.40623115494118	10.003212245687465	15.298475159715249	8.221883393827587	low	False	-0.0913450069438223
1	1	0	5.999312375362451	3.98346106603221	10.624561935855974	18.248894664709884	4.325907492080381	low	False	-0.1289639893369583
1	1	16	11.268688348885403	7.170913669806804	5.808258623677391	10.649825072325392	14.962380766045872	low	False	-0.08049319368132668
1	1	1	18.477727579138268	10.393446957918991	19.181054545133865	3.181722868046486	11.168824910276088	low	True	-0.15584585397050266
1	1	14	13.625627006217297	17.433075667098635	12.146937370454628	4.056204356417931	14.70763638944145	low	False	-0.1431567382272554
1	1	17	12.019333939811048	8.888470154187628	4.363149389293554	7.316774095330337	5.930522979737745	low	False	-0.04334569901509189
1	1	13	14.797934961710975	13.909604402033317	10.493146454356111	11.389086808406269	7.956543914538747	low	False	-0.08669563881014308
1	1	15	12.200487192271808	6.436939038828002	7.199610495783081	6.483206878377856	9.21403349468538	med	False	-0.03485972218521538
1	1	7	9.506868385695586	16.213544970977804	3.71555504087252	16.343664647049778	14.912017971179012	low	False	-0.13773521453055182
1	1	31	17.975031302848777	17.943860391123692	16.002214648622072	17.00223268208766	14.269256729334067	low	True	-0.20313507971269673
1	1	0	19.101359117584376	18.22692601512364	12.90575534572026	18.706109322083183	4.436198014459025	low	True	-0.1755762029536424
1	1	19	3.1531578279501904	3.7858036976484097	19.64721534294567	5.630110570744462	4.450565122701232	med	False	-0.1389737336710628
1	1	12	18.845007041326767	4.247705733012381	4.2285595013207145	13.593523415041846	17.951206314684587	low	True	-0.16159568237405386
1	1	106	16.91039948571804	5.851836467764802	22.63586782972656	16.171392571053836	12.366674243933211	low	True	-0.201055209741835
1	1	18	19.500847931423635	17.931318169645543	7.361497551512736	10.34812459337573	7.415177203013635	med	False	-0.10815580997026863
1	1	36	5.688842787569841	11.15805714788985	5.64710669439633	11.408003814338564	18.99233284963646	low	False	-0.12012686696895081
1	1	7	4.542441715900448	10.15951253396314	9.926349881994728	8.685310325964918	5.238882769518439	low	False	-0.0506416204060246
1	1	13	8.86894820371182	18.1796638678554	4.29365967875583	17.47677074363343	11.255365963447373	low	False	-0.11860618270406598
1	1	11	19.526621316364498	10.259946317197604	6.000708892119546	9.801380609987875	5.458145289421156	low	False	-0.07592756485489471
1	1	121	13.510639605314594	14.100343559135386	11.569528039072344	10.835485952728632	10.716670529490475	med	True	-0.1660450790804393
1	1	12	19.449073704250843	19.57239820103028	5.8206605021934985	6.273996926090035	9.551129424020008	low	False	-0.11370457611327434
1	1	82	22.728788039658887	11.995874408642726	7.493817350636873	16.396539029925044	8.216458756138652	low	True	-0.18318059565767741
1	1	93	10.620907476440143	6.181087500368916	11.826267396322253	16.244966907635447	6.648484910805433	med	True	-0.15273153802240158
1	1	16	13.086000412068024	14.954516180701416	19.02812001201767	19.35348649814153	10.25123557662532	low	True	-0.15362613208614784
1	1	24	13.545901697496124	18.88493273916447	9.424023663854996	6.245595500798094	11.212293509034982	low	False	-0.10593583825618524
1	1	13	18.46771127262231	19.77617320718522	8.239557167573643	5.763620815943721	13.775071741675202	low	False	-0.13917396756879274
1	1	0	13.211616751813734	11.201426708377891	5.550907207405993	14.569764429197935	17.26075602215126	low	False	-0.13817344589328873
1	1	18	162.2153803708624	150.08596733563243	160.17177167679267	105.80227837275238	192.17429312704684	low	True	-0.21367888022328907
1	1	17	13.1945016523414	10.703156572483	5.907633940117405	6.655447865221015	7.938268459571329	low	False	-0.045401010137277376
1	1	4	7.801587237284608	5.805073204658775	10.129053936507582	4.9461623203443725	4.6029179942751055	low	False	-0.04433340912156858
1	1	1	6.607056542242339	6.70619471517784	12.652569458723775	4.680299209202523	18.275907667134	low	False	-0.12553679251536654
1	1	4	13.100627532069511	7.06933364866109	12.597179958420249	15.214053823289044	17.419048835009356	low	False	-0.14915410996487444
1	1	30	9.275682390420304	15.674998873171615	5.972416419887927	3.298213205150004	7.39671710547629	low	False	-0.11570593940632978
1	1	73	13.361710557873607	6.168241089854663	3.925696034180916	10.014525189389753	19.638254803971527	low	True	-0.16744022992144714
1	1	3	11.60706085058355	4.5732274152646255	12.516667601360131	5.315959788330623	18.275021438540826	low	False	-0.12013397996985375
1	1	6	17.7289697613108	15.365608289563724	10.518559320150493	6.5913745771190175	6.625050084110737	low	False	-0.10105437734398459
1	1	11	18.7316273682805	13.152297443276815	4.340188019127512	3.4213569564695443	19.714310543056435	low	True	-0.1729875822507596
1	1	6	3.333034608310343	15.660984308889782	7.781358749448891	17.27894314112894	15.798932239894622	low	True	-0.1700639642907794
1	1	2	19.55838867112245	4.350733057679292	17.99579822967707	12.27347703720488	14.121705986498965	low	True	-0.15604266606981243
1	1	167	16.939771608779257	21.338309629818987	19.625074584629104	6.303962814786017	6.829703080918439	high	True	-0.19973478508369324
1	1	33	137.7724685458619	181.40087744611395	180.2463349223986	132.24892938844755	145.3377143742763	low	True	-0.22210495551330123
1	1	4	16.65353288665907	3.861178714017999	18.307740220042497	12.209253247633958	18.17265736326818	low	True	-0.17690859627046918
1	1	7	14.333996101931994	17.081780931768808	14.168291183066405	4.83891075582558	9.374985050767398	high	False	-0.12623402516609472
1	1	33	11.383160421592496	11.927555107039613	13.522670988252056	8.434623993911671	17.343342596844998	low	False	-0.11986483191269637
1	1	9	4.370826709207817	10.931843688315912	12.671485208993332	4.752708630213673	19.837287131671857	low	False	-0.14360024007355987
1	1	5	17.113016681495154	9.970975796992809	13.435828682439242	3.6050840310391488	15.382556684239391	low	False	-0.14279136942091852
1	1	8	17.11343276249088	14.343487273832526	4.425647572928643	6.2263691616183845	10.286760262683408	low	False	-0.10229263166216684
1	1	4	3.2396073364231235	6.4593975345891685	3.032785819896735	8.907593953970311	14.89921820202566	low	False	-0.0982335585230506
1	1	0	15.206605715717872	7.270638854090349	17.917034079907886	5.203094406980304	17.251244369191596	low	True	-0.15131421727554573
1	0	12	6.86559124560681	17.160719033619685	13.00919808981354	15.89403269678546	17.24933660544388	high	True	-0.1541498733670431
1	1	23	4.804704961621875	14.951287505603812	3.6948313279166394	18.45729042288111	11.764170945171337	low	False	-0.12638528579822694
1	1	95	8.987155902287245	18.383955949806012	18.288389334768706	17.207978026248938	10.832421375333524	low	True	-0.2053262554551465
0	1	180	89.05029952370984	96.6768323901833	96.80713153608504	73.44051447928209	92.244399407193	med	True	-0.26623929797573087
1	1	7	5.80083531257937	12.253322080898364	16.022755310855636	8.744457642887854	8.168136557141388	low	False	-0.08422153024289436
1	1	1	16.910005457817235	10.71794228259208	19.99867592542054	10.346916650388128	15.896756238348866	low	True	-0.1559034483126841
1	1	36	14.846297463497496	12.204097072273171	3.314117894735515	13.944382367755544	19.39163871480695	low	True	-0.16443446611784684
1	1	8	9.558422513088802	8.425144732296042	8.698811287271969	19.571553325127	14.167599533322807	low	False	-0.10487741757753866
1	1	0	12.87600752164262	10.808119834749938	11.17836053537698	8.959428167914673	3.2196700033018586	low	False	-0.06269128082207431
1	1	7	9.65740076400489	12.35950286930624	7.094351207825394	7.744791903982866	15.2655581334682	low	False	-0.07621575602512454
1	1	20	17.732002612348424	14.737192731834652	10.97799283279874	7.869633693553959	13.157353829349136	low	False	-0.10482659252215587
1	1	35	11.951212082689707	19.282062899798404	16.32680027462861	16.02222268433226	12.10864762553828	low	True	-0.16366437200652006
1	1	17	17.12759104982517	13.9345186998897	9.65388213274769	5.623048663746033	10.611723727098491	low	False	-0.10397608655383428
1	1	10	18.78593724896144	6.998331300934002	19.240447817364718	3.8054512001651775	8.455776328465555	med	False	-0.1323115576712649
1	1	3	6.506962351694057	16.04970562939853	10.201896122407266	15.220471433633795	12.544667381516176	low	False	-0.1220834401180102
1	1	9	18.4673317412284	5.967926312504959	3.5324906531989897	14.511253484353992	3.2270155029328995	low	False	-0.11957406021850636
1	1	2	6.672892830421464	3.323123310085712	3.1608547401984173	11.964837886779382	8.47020637873577	med	False	-0.06585237087059126
1	1	15	16.26772285380305	5.259942102707959	12.868167066277476	19.683508299265345	11.747829894062493	low	False	-0.14650307829407105
1	1	43	18.84333620799123	13.33440544269707	12.137334846383808	13.885270222846254	18.50654442937701	low	True	-0.18433378078402773
1	1	48	10.214411673831629	13.342673738322182	17.015018214668	14.466121121433874	19.60304936626472	low	True	-0.18495573619007633
1	0	2	14.242032699090911	20.641382725888835	8.16123371251604	24.740174971595355	14.92228271744069	high	False	-0.12991085029392035
1	1	1	18.554305871431037	14.774346287081483	6.661883906437061	11.924259083347774	8.370144805168813	low	False	-0.10740074762811136
1	1	3	14.24837032781388	5.0898538001416265	3.9410858609860577	11.290633919114525	12.690384707128278	low	False	-0.078078886482297
1	1	12	8.77636272954016	3.1245910840290296	17.45725665123013	12.362180045252666	19.380365076494527	low	True	-0.16264127194015376
1	1	165	5.199616561034707	14.503330508236282	6.749122342287775	20.07202654657157	20.355786849565902	low	True	-0.20429218253827475
1	0	1	18.17750524462421	19.3788588719726	14.5310532821475	7.46519553508171	9.225330509951842	med	False	-0.1165373415949682
1	1	4	14.665066396877448	19.890323461420003	8.314846273256345	6.36225370196454	8.861856575208337	low	False	-0.09427780863536384
1	1	10	15.707096687000574	5.524890288349571	11.013557107272362	4.316924247715235	17.715901283461385	low	False	-0.12478126742550155
1	1	1	8.941429138238416	9.972691596857862	17.249384097474397	11.312716713024605	7.315635173908953	low	False	-0.08575391352134543
1	1	166	11.313828470517755	8.822034847793816	23.267372173303407	24.78758743041579	20.14872978619514	med	True	-0.213086367641522
1	1	3	158.3739138633668	155.1512673929373	138.46092814146283	151.16186883410353	148.17257168016232	low	True	-0.21651004298250343
1	1	21	3.011985779740658	16.523085196100197	17.90423050407269	10.690756011160712	9.39084889874919	low	False	-0.14135559096237693
1	1	150	9.833588253511332	6.288845590183714	7.121108110313674	19.401217797779392	17.89481419012024	low	True	-0.18183406872821506
1	1	2	17.51799687682596	18.98341440804704	17.92890506815835	18.732487783030276	18.780577789886287	low	True	-0.21366369158893983
1	1	24	16.667622026400227	13.088022640013296	15.634248577255338	10.74733753080834	9.825813789124062	low	False	-0.13062119513765058
1	1	136	11.022565271470135	8.323744315750112	5.346403719560369	11.931080057774489	15.911330532757042	med	True	-0.15134917431945805
1	1	0	11.47158509342804	11.518959994871937	11.5081700289168	13.107860392141134	6.80923039731377	low	False	-0.07330149391878404
1	1	30	12.78213677762468	8.822343117454135	9.815672547886448	12.330905389320858	15.867527358399892	low	False	-0.11131524366081857
1	1	30	5.035128719124214	5.204658725183952	17.560273640933012	12.720277366160806	11.633456835284116	low	False	-0.13776804180345026
1	1	15	6.830502246652642	5.896176817340052	3.075115743874466	15.12143487948589	6.667515285951959	low	False	-0.07901108943009771
1	1	41	10.347685566181664	16.06487231041487	11.577365331104062	18.463959808631984	17.53647561487159	low	True	-0.1851680586320842
1	1	12	12.835245562012618	16.146549096126634	13.670331886593557	9.444658202352496	7.3607688676477725	low	False	-0.09317266861635154
1	1	6	19.633663483502307	14.73780074467963	6.106659652815345	10.072615057250982	12.453484500829516	low	False	-0.1133059103975359
1	1	15	4.678715484015919	6.10340864168507	16.372875432251796	14.608475492717924	9.729994478656678	low	False	-0.11231308633643045
1	1	11	10.112106243728975	8.495149358371567	4.7895746840289375	6.90862775897874	3.5209059447661697	low	False	-0.04045780206047811
1	1	30	17.160745870651557	4.330549112460849	19.482060337901824	7.258697246466118	7.243852141638284	low	False	-0.12987251844975578
1	1	21	17.26747586085051	8.85674318717611	16.31750674826411	5.105088686899949	9.054067070299585	low	False	-0.1218603150002322
1	1	23	17.265277744559917	19.13673628124204	10.785611144555014	19.057970402889243	4.005773154750468	low	True	-0.15836492845863015
1	1	21	135.5441911601213	84.10096758218882	93.3190969960645	87.04835556973346	161.87323040457	low	True	-0.21367888022328907
1	1	21	3.897672863722165	12.119695899815886	17.924850281251246	8.101259851798357	19.02916999615076	low	True	-0.16690595998530355
1	1	95	19.111195961715197	23.988619735605308	13.814852318882089	23.52232098414241	12.781279567477426	low	True	-0.22203248322113
1	1	18	8.746033997079236	19.432926595519685	10.132293139285787	17.51858971589254	6.903580353511122	low	False	-0.12102595196598964
1	1	41	4.856985702953949	11.70005665182667	15.739996618508613	10.280006496971524	9.136343432856568	med	False	-0.1234150677393202
